Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
9314,6,5,2019,20,25,22,5,25,40
4423,1,5,2019,9,30,12,20,2,50
3841,6,4,2019,6,55,9,30,2,35
7154,27,3,2019,10,45,19,15,8,30
9929,15,6,2019,7,0,19,15,12,15
8266,9,5,2019,11,40,19,15,7,35
10877,12,6,2019,8,30,19,0,10,30
4804,24,6,2019,15,15,17,45,2,30
13587,15,6,2019,11,30,21,0,9,30
13611,6,3,2019,4,45,13,20,8,35
6628,6,6,2019,9,15,1,30,16,15
5601,12,6,2019,14,25,17,40,3,15
5583,15,4,2019,6,5,11,20,5,15
3943,21,5,2019,10,10,13,0,2,50
4777,24,3,2019,4,0,6,50,2,50
9663,12,5,2019,20,0,12,0,16,0
10368,1,6,2019,5,30,4,25,22,55
5883,15,6,2019,18,35,1,30,6,55
4804,27,4,2019,11,30,14,5,2,35
13383,3,3,2019,16,0,18,35,2,35
9646,1,6,2019,13,15,22,30,9,15
11467,1,5,2019,17,0,19,10,26,10
5192,12,5,2019,22,40,10,40,12,0
13376,12,6,2019,6,45,4,25,21,40
6477,3,3,2019,23,25,2,10,2,45
13727,18,5,2019,9,0,21,0,12,0
9555,18,5,2019,17,0,20,20,27,20
12819,24,6,2019,19,10,19,0,23,50
12395,6,3,2019,10,25,22,55,12,30
10262,15,6,2019,19,15,4,25,9,10
14781,21,5,2019,8,25,20,45,12,20
5678,12,5,2019,10,20,11,50,1,30
7804,15,5,2019,15,55,21,25,5,30
10262,27,6,2019,15,0,19,0,28,0
5198,18,5,2019,19,50,22,50,3,0
4049,3,5,2019,6,25,7,55,1,30
3383,15,6,2019,11,10,13,55,2,45
7174,27,5,2019,17,40,23,0,5,20
8907,15,5,2019,20,30,23,0,26,30
13014,1,6,2019,9,40,12,35,26,55
13584,6,5,2019,21,10,8,15,11,5
4107,15,5,2019,22,50,1,20,2,30
2071,15,3,2019,2,55,4,25,1,30
12373,9,5,2019,20,55,4,25,7,30
13303,12,3,2019,8,50,13,55,29,5
8529,12,6,2019,16,30,10,5,17,35
14571,6,6,2019,18,55,19,50,24,55
15129,27,5,2019,23,5,4,25,29,20
8016,9,6,2019,8,20,11,20,3,0
4804,6,6,2019,21,25,0,5,2,40
5118,9,3,2019,6,50,12,15,5,25
9663,18,5,2019,8,25,8,15,23,50
12723,9,6,2019,5,50,12,30,30,40
3419,12,5,2019,20,55,23,40,2,45
11087,12,3,2019,22,55,10,45,11,50
4174,12,4,2019,22,15,0,50,2,35
10262,9,6,2019,8,0,4,25,20,25
12609,15,6,2019,9,35,12,35,27,0
4668,3,6,2019,7,0,9,40,2,40
1965,24,5,2019,22,45,0,15,1,30
4049,1,6,2019,6,25,7,55,1,30
5195,12,4,2019,14,15,16,45,2,30
4804,18,5,2019,20,20,22,55,2,35
7648,3,3,2019,13,0,15,50,2,50
3850,3,5,2019,7,55,10,15,2,20
6121,15,4,2019,10,0,12,45,2,45
3540,18,6,2019,5,15,7,40,2,25
9134,15,3,2019,5,45,11,25,5,40
10844,6,6,2019,18,55,22,35,27,40
5277,3,6,2019,22,5,0,25,2,20
5073,6,4,2019,16,0,21,0,5,0
3841,24,6,2019,6,55,9,30,2,35
10877,3,6,2019,7,30,19,0,11,30
5406,27,3,2019,17,30,19,45,26,15
14151,9,6,2019,17,0,9,45,16,45
14237,3,6,2019,18,25,12,35,18,10
2754,24,6,2019,1,40,3,10,1,30
11306,18,5,2019,7,0,20,25,13,25
5192,1,5,2019,22,40,10,40,12,0
3687,12,6,2019,7,5,9,20,2,15
12192,3,6,2019,3,50,19,0,15,10
12898,27,5,2019,13,0,19,0,6,0
14924,9,6,2019,19,45,19,0,23,15
8479,24,5,2019,11,35,18,50,7,15
6943,27,5,2019,14,0,1,30,11,30
7354,27,6,2019,6,40,19,15,12,35
12192,6,6,2019,9,0,19,0,10,0
3943,3,5,2019,21,15,0,15,3,0
15129,6,5,2019,19,10,19,0,23,50
5403,9,4,2019,7,0,9,40,2,40
13882,27,6,2019,9,25,4,25,19,0
5678,21,3,2019,19,35,21,5,1,30
5403,27,4,2019,11,30,14,20,2,50
4878,27,6,2019,21,0,23,50,2,50
6494,27,3,2019,6,40,21,20,14,40
4777,24,3,2019,1,30,4,15,2,45
3625,6,6,2019,13,55,15,25,1,30
9258,1,4,2019,12,0,18,30,30,30
10262,6,6,2019,13,0,19,0,6,0
17686,1,3,2019,5,50,11,20,29,30
4174,3,4,2019,15,15,17,45,2,30
7485,21,5,2019,10,20,1,30,15,10
11222,18,5,2019,8,20,11,10,26,50
12121,1,5,2019,17,0,21,5,28,5
10697,21,5,2019,8,20,18,30,10,10
12373,9,5,2019,11,30,19,0,7,30
6381,21,5,2019,8,35,17,15,8,40
17072,6,3,2019,17,55,4,25,34,30
10368,9,6,2019,9,40,12,35,26,55
4823,24,5,2019,18,25,21,20,2,55
27282,3,3,2019,9,45,23,0,13,15
2227,12,6,2019,20,5,21,40,1,35
4545,9,3,2019,0,40,3,25,2,45
4148,21,3,2019,17,15,19,55,2,40
4148,12,3,2019,15,10,17,45,2,35
7642,21,3,2019,8,15,11,20,27,5
10262,3,6,2019,16,0,12,35,20,35
4030,24,5,2019,8,20,11,20,3,0
5000,27,6,2019,14,25,17,40,3,15
5264,9,6,2019,8,45,13,15,4,30
7229,1,6,2019,18,55,22,0,3,5
10577,3,6,2019,8,0,19,0,11,0
12723,24,5,2019,5,50,8,55,27,5
14714,1,6,2019,21,50,4,25,6,35
7438,21,3,2019,2,15,4,25,26,10
10203,15,5,2019,20,30,20,25,23,55
3782,27,3,2019,22,50,1,20,2,30
13014,12,6,2019,5,30,19,0,13,30
8073,15,5,2019,19,0,1,30,6,30
4804,9,5,2019,15,30,18,5,2,35
4864,9,5,2019,7,10,12,40,5,30
15135,6,3,2019,6,40,18,50,12,10
8366,6,6,2019,16,50,11,10,18,20
13292,9,6,2019,5,30,4,25,22,55
7171,15,6,2019,17,0,19,45,2,45
12121,6,5,2019,9,35,21,5,11,30
11753,12,6,2019,10,55,19,15,8,20
8064,1,3,2019,5,15,10,0,4,45
10262,6,6,2019,15,0,19,0,28,0
5277,3,5,2019,22,5,0,25,2,20
8016,9,6,2019,17,45,20,45,3,0
11342,12,3,2019,5,30,14,50,9,20
7594,12,6,2019,6,30,4,40,22,10
4483,3,6,2019,11,10,13,55,2,45
16263,18,5,2019,20,0,4,25,8,25
13243,12,5,2019,10,0,1,20,15,20
6478,12,6,2019,6,0,8,45,2,45
15764,6,3,2019,23,5,4,25,5,20
4647,3,4,2019,9,10,4,40,19,30
8016,3,6,2019,19,50,22,50,3,0
4145,12,6,2019,20,45,23,20,2,35
8055,27,3,2019,7,30,21,0,13,30
12409,18,5,2019,17,15,19,15,26,0
6038,24,3,2019,9,35,12,20,2,45
4107,21,5,2019,22,50,1,20,2,30
11911,21,5,2019,5,55,7,40,25,45
25735,1,3,2019,22,50,23,0,24,10
11458,6,6,2019,9,25,1,20,15,55
6152,24,4,2019,16,45,22,25,5,40
10844,9,6,2019,21,10,23,35,26,25
11982,24,5,2019,17,45,20,5,2,20
13941,9,5,2019,6,30,16,20,9,50
6938,27,3,2019,14,20,22,20,8,0
15339,27,6,2019,13,25,19,0,29,35
20064,3,3,2019,5,25,18,50,37,25
6093,15,6,2019,14,55,22,30,7,35
10885,21,3,2019,19,0,1,35,6,35
8907,1,6,2019,13,30,23,0,9,30
9663,6,5,2019,6,30,20,45,14,15
7160,27,4,2019,5,5,12,10,7,5
11269,21,3,2019,7,30,15,30,8,0
5678,1,4,2019,19,35,21,5,1,30
5678,27,5,2019,2,55,4,20,1,25
8907,6,6,2019,9,45,23,0,13,15
3210,27,6,2019,2,55,4,20,1,25
6961,15,5,2019,6,10,8,55,2,45
14815,6,3,2019,14,5,8,15,18,10
11467,6,5,2019,20,25,22,5,25,40
10919,15,6,2019,14,35,12,35,22,0
9069,3,6,2019,14,25,19,35,5,10
4649,1,5,2019,15,5,20,20,5,15
4823,3,6,2019,18,25,21,20,2,55
6528,21,5,2019,14,35,14,35,24,0
22270,6,3,2019,5,45,12,25,6,40
15654,9,3,2019,10,45,4,25,17,40
7770,1,4,2019,20,20,22,55,26,35
4804,3,5,2019,4,40,7,15,2,35
10368,15,6,2019,19,30,12,35,17,5
7673,3,3,2019,21,5,0,20,3,15
6015,21,4,2019,5,35,8,50,3,15
4804,24,4,2019,11,30,14,5,2,35
13941,15,5,2019,20,0,8,15,12,15
5162,9,5,2019,19,55,23,30,3,35
10657,9,3,2019,11,5,22,45,11,40
14781,9,5,2019,16,30,23,35,7,5
2754,3,4,2019,19,5,20,35,1,30
11474,12,3,2019,6,50,22,55,16,5
7757,18,5,2019,18,55,8,15,13,20
2228,3,4,2019,2,55,4,20,1,25
10405,15,3,2019,8,0,8,15,24,15
3419,27,6,2019,7,45,10,40,2,55
10262,9,6,2019,17,30,12,35,19,5
3100,9,6,2019,13,55,15,25,1,30
11848,9,3,2019,2,15,4,25,26,10
5683,9,4,2019,20,30,8,15,11,45
9663,9,5,2019,8,25,12,0,27,35
4544,24,4,2019,19,50,22,50,3,0
4050,27,5,2019,2,55,4,20,1,25
9187,9,5,2019,20,20,9,5,12,45
8452,1,4,2019,20,20,20,20,24,0
11668,18,5,2019,9,25,1,20,15,55
13381,9,6,2019,14,25,19,15,28,50
8073,18,5,2019,7,0,21,0,14,0
5620,1,3,2019,10,20,12,55,2,35
12739,12,6,2019,14,5,4,40,14,35
5989,3,5,2019,19,55,22,25,2,30
8891,21,5,2019,9,25,7,55,22,30
4544,27,4,2019,19,50,22,50,3,0
10262,6,6,2019,16,0,19,0,27,0
9345,21,5,2019,17,0,20,20,27,20
21730,1,3,2019,19,40,22,20,2,40
6838,15,6,2019,9,15,21,0,11,45
10943,12,3,2019,21,0,19,25,22,25
3943,18,6,2019,4,0,6,50,2,50
3573,18,6,2019,5,55,8,35,2,40
3841,15,5,2019,9,0,11,25,2,25
9646,21,5,2019,9,45,18,10,8,25
4729,18,3,2019,18,5,21,10,3,5
17261,6,3,2019,22,50,9,30,10,40
13941,1,5,2019,14,5,10,5,20,0
10844,21,5,2019,21,10,12,0,14,50
14231,24,3,2019,18,55,16,20,21,25
14714,12,6,2019,13,0,19,0,6,0
6460,21,3,2019,8,45,13,15,4,30
11467,1,5,2019,20,25,23,35,27,10
3943,3,5,2019,0,30,3,25,2,55
4775,15,4,2019,15,15,20,5,4,50
3841,6,4,2019,9,0,11,25,2,25
12284,18,3,2019,11,40,7,40,20,0
4804,9,6,2019,17,15,19,50,2,35
12819,24,6,2019,13,25,12,35,23,10
14714,3,6,2019,18,15,4,25,10,10
8040,27,5,2019,10,20,11,50,1,30
16840,15,5,2019,15,5,1,30,10,25
15554,6,5,2019,22,50,4,25,5,35
5752,15,4,2019,10,35,19,35,9,0
8452,9,5,2019,17,0,10,45,17,45
11761,27,5,2019,8,0,19,15,11,15
14848,27,6,2019,13,0,19,15,6,15
10368,3,6,2019,5,30,19,0,13,30
9863,18,5,2019,16,40,19,15,26,35
10262,27,6,2019,10,0,19,0,9,0
4668,6,6,2019,7,0,9,40,2,40
9103,15,5,2019,11,25,19,0,7,35
10262,12,6,2019,21,50,12,35,14,45
4525,27,6,2019,7,25,13,35,6,10
5228,27,4,2019,10,0,12,45,2,45
19225,6,3,2019,21,25,5,5,7,40
8040,9,5,2019,10,20,11,50,1,30
7438,21,3,2019,14,0,4,25,14,25
13135,6,3,2019,4,0,15,30,11,30
6015,9,5,2019,14,25,17,40,3,15
8283,18,5,2019,17,0,1,30,8,30
3543,9,6,2019,8,20,10,35,2,15
4148,27,3,2019,10,10,12,55,2,45
7657,15,3,2019,15,45,20,15,4,30
5276,12,5,2019,19,35,23,15,3,40
14151,15,5,2019,9,35,23,35,14,0
8040,21,6,2019,10,20,11,50,1,30
8378,9,3,2019,11,55,21,20,9,25
3543,9,6,2019,9,45,12,0,2,15
4823,12,6,2019,18,55,21,50,2,55
14388,15,5,2019,18,55,8,15,13,20
3543,9,6,2019,17,45,20,5,2,20
10844,12,5,2019,14,5,20,45,6,40
10844,9,6,2019,6,30,18,15,11,45
4957,12,6,2019,17,55,22,50,4,55
6442,15,5,2019,7,35,16,10,8,35
7480,15,5,2019,17,20,9,25,16,5
5073,1,4,2019,20,25,1,30,5,5
14781,9,5,2019,16,30,22,35,6,5
9646,3,6,2019,9,45,16,10,6,25
7851,1,4,2019,6,30,16,20,9,50
2175,24,3,2019,5,45,7,5,1,20
14424,9,5,2019,10,0,5,25,19,25
13014,12,6,2019,9,40,19,0,9,20
5177,6,4,2019,2,15,19,0,16,45
15135,3,3,2019,10,45,18,50,8,5
5228,21,6,2019,21,5,23,55,2,50
22270,1,3,2019,11,40,5,5,17,25
3543,15,6,2019,9,45,12,0,2,15
15129,18,5,2019,23,5,19,0,19,55
6093,15,6,2019,6,40,21,0,14,20
11087,18,3,2019,14,5,20,20,6,15
7408,27,6,2019,9,0,21,0,12,0
6534,24,5,2019,21,0,2,15,5,15
13029,18,5,2019,5,30,4,25,22,55
8016,18,6,2019,7,10,10,10,3,0
8528,12,3,2019,5,55,19,10,13,15
12760,6,6,2019,17,15,19,15,26,0
12199,9,6,2019,17,15,19,15,26,0
14067,21,5,2019,10,0,1,30,15,30
8016,15,6,2019,17,45,20,45,3,0
5510,3,5,2019,14,15,16,45,2,30
6241,24,3,2019,14,35,14,35,24,0
16142,3,3,2019,12,30,9,25,20,55
10919,27,6,2019,14,35,12,35,22,0
4804,21,4,2019,21,25,0,5,2,40
6979,15,5,2019,11,25,21,0,9,35
6094,18,4,2019,14,10,17,10,3,0
5176,1,4,2019,17,0,19,45,2,45
15136,6,3,2019,13,0,21,0,8,0
10031,24,3,2019,8,25,23,25,15,0
12814,21,3,2019,5,25,18,50,37,25
12681,1,4,2019,6,30,19,50,13,20
12402,21,3,2019,7,0,18,50,11,50
13759,24,3,2019,8,25,18,10,9,45
3597,18,6,2019,17,45,20,5,2,20
3383,21,5,2019,23,55,2,45,2,50
4668,9,5,2019,9,45,12,35,2,50
10929,21,3,2019,19,10,4,25,33,15
9187,1,4,2019,17,0,10,45,17,45
7530,3,6,2019,11,40,1,30,13,50
8026,24,3,2019,9,10,13,40,4,30
4319,9,4,2019,9,30,12,20,2,50
13376,24,6,2019,14,35,4,25,13,50
4174,6,5,2019,9,0,11,25,2,25
4668,27,5,2019,7,0,9,40,2,40
13062,21,3,2019,7,5,21,0,13,55
12898,27,5,2019,19,15,4,25,9,10
14714,6,6,2019,15,0,4,25,13,25
10991,9,5,2019,5,50,20,25,14,35
4030,1,5,2019,11,10,14,5,2,55
13029,21,5,2019,9,40,4,25,18,45
6800,15,3,2019,6,40,12,35,5,55
11087,9,3,2019,7,0,9,30,26,30
9794,18,5,2019,10,20,19,0,8,40
14388,6,5,2019,21,10,9,20,12,10
4148,12,3,2019,21,25,0,5,2,40
17266,3,3,2019,20,0,19,15,23,15
7893,1,4,2019,20,30,8,55,12,25
7229,9,5,2019,19,50,22,50,3,0
9930,21,5,2019,7,5,21,0,13,55
18286,3,3,2019,11,30,1,35,14,5
7229,27,6,2019,19,50,22,50,3,0
6216,24,6,2019,6,0,9,10,3,10
4282,6,6,2019,4,55,7,45,2,50
5054,27,5,2019,7,35,12,10,4,35
10262,6,6,2019,7,5,19,0,11,55
11410,6,6,2019,16,45,22,25,5,40
14571,24,5,2019,6,30,18,15,11,45
4692,24,6,2019,7,25,13,35,6,10
10919,15,6,2019,14,35,4,25,13,50
10844,6,5,2019,8,25,19,50,11,25
10844,21,5,2019,20,0,16,20,20,20
6094,9,5,2019,14,10,17,10,3,0
6741,1,6,2019,14,40,17,50,3,10
8372,1,6,2019,9,45,9,25,23,40
14067,21,5,2019,2,15,11,50,9,35
10236,3,3,2019,8,35,22,20,13,45
7480,3,6,2019,20,40,9,25,12,45
8386,9,3,2019,9,45,16,10,6,25
6795,6,6,2019,11,40,1,30,13,50
4409,15,5,2019,10,20,12,55,2,35
3597,9,5,2019,19,35,21,55,2,20
6961,15,6,2019,6,10,8,55,2,45
12692,12,6,2019,17,0,23,35,6,35
4307,12,3,2019,19,30,20,45,1,15
4030,15,5,2019,8,20,11,20,3,0
15957,18,5,2019,9,50,23,15,13,25
7832,21,3,2019,22,50,11,25,12,35
12954,1,4,2019,10,0,10,30,24,30
11150,27,6,2019,23,5,4,25,29,20
4049,12,3,2019,6,20,7,45,1,25
9134,15,3,2019,5,45,15,15,9,30
4409,1,5,2019,22,50,1,20,2,30
14781,1,5,2019,14,5,22,35,8,30
5228,24,4,2019,21,5,23,55,2,50
3597,21,5,2019,17,45,20,5,2,20
6795,12,6,2019,15,15,1,30,10,15
3807,18,6,2019,22,50,1,20,2,30
14781,1,5,2019,16,30,23,35,7,5
8372,9,5,2019,9,0,19,15,10,15
5000,24,6,2019,14,20,17,35,3,15
5403,1,4,2019,9,45,12,35,2,50
11600,3,3,2019,11,55,22,20,10,25
8476,18,5,2019,8,45,19,15,10,30
6593,15,3,2019,10,30,21,25,10,55
7648,9,3,2019,16,55,19,45,2,50
9345,1,5,2019,7,10,18,50,11,40
15129,27,5,2019,9,40,4,25,18,45
7268,27,6,2019,12,50,19,15,6,25
3210,6,6,2019,19,35,21,5,1,30
7295,24,3,2019,19,35,21,55,2,20
6442,27,6,2019,5,5,12,10,7,5
3809,6,5,2019,19,20,23,45,4,25
15119,1,3,2019,5,50,16,20,10,30
9069,9,6,2019,14,25,19,35,5,10
3943,6,5,2019,10,10,13,0,2,50
12534,9,6,2019,7,0,5,25,22,25
13714,3,6,2019,9,0,19,0,10,0
9128,21,3,2019,5,15,19,15,38,0
2227,21,5,2019,21,20,22,50,1,30
10844,18,5,2019,20,0,22,35,26,35
13941,6,5,2019,16,30,4,40,12,10
7832,21,3,2019,5,45,15,15,9,30
3419,12,6,2019,7,45,10,40,2,55
14151,21,5,2019,20,25,21,5,24,40
5073,3,4,2019,7,35,12,10,4,35
9922,12,5,2019,17,0,9,5,16,5
4752,24,3,2019,13,20,15,35,2,15
10197,27,5,2019,9,0,19,15,10,15
6961,12,6,2019,10,0,12,45,2,45
17493,3,3,2019,13,0,21,0,8,0
13587,6,6,2019,7,5,21,0,13,55
10262,6,6,2019,16,0,4,25,12,25
15107,21,5,2019,14,30,8,55,18,25
8452,15,5,2019,17,0,10,45,17,45
3100,21,6,2019,21,5,22,25,1,20
4823,24,5,2019,7,10,10,5,2,55
4483,21,4,2019,23,55,2,45,2,50
13243,18,5,2019,10,0,1,20,15,20
5684,27,6,2019,11,25,1,30,14,5
3205,3,4,2019,10,20,11,50,1,30
10262,15,6,2019,10,0,4,25,18,25
4823,21,5,2019,20,0,22,50,2,50
15554,9,5,2019,13,0,19,0,6,0
3943,27,6,2019,4,0,6,50,2,50
12080,12,3,2019,7,30,19,55,12,25
3383,27,5,2019,23,55,2,45,2,50
2437,18,3,2019,5,45,7,5,1,20
1965,1,6,2019,22,45,0,15,1,30
7832,21,3,2019,22,50,10,25,11,35
6442,9,6,2019,6,50,16,10,9,20
12723,15,5,2019,5,50,8,55,27,5
8016,12,6,2019,15,15,18,10,2,55
10199,24,6,2019,21,25,12,35,15,10
10842,24,3,2019,9,55,9,10,23,15
7005,12,6,2019,12,50,21,0,8,10
4409,3,5,2019,10,20,12,55,2,35
13364,1,4,2019,21,10,9,20,12,10
13377,27,6,2019,16,0,1,30,9,30
10262,9,6,2019,21,50,4,25,6,35
10844,18,5,2019,16,30,23,35,7,5
14571,24,5,2019,6,30,16,20,9,50
19329,9,3,2019,10,45,18,50,32,5
4943,21,3,2019,8,15,23,10,14,55
15129,9,5,2019,23,5,4,25,29,20
15129,18,5,2019,9,40,19,0,9,20
10539,6,6,2019,17,0,18,0,25,0
10031,24,3,2019,21,10,22,35,25,25
9140,24,5,2019,17,45,1,30,7,45
4409,27,4,2019,22,50,1,20,2,30
3419,15,5,2019,22,10,1,0,2,50
9646,15,5,2019,9,45,16,10,6,25
13584,9,5,2019,14,5,18,15,28,10
11806,21,5,2019,5,0,7,40,26,40
4563,1,4,2019,7,25,13,35,6,10
9412,27,3,2019,5,10,4,25,23,15
12898,27,6,2019,21,50,4,25,6,35
6216,27,4,2019,14,40,17,50,3,10
12898,21,5,2019,13,0,4,25,15,25
10262,9,6,2019,22,50,19,0,20,10
12526,1,3,2019,13,20,16,10,2,50
11522,6,3,2019,5,15,6,50,25,35
5678,12,6,2019,2,55,4,20,1,25
9918,9,3,2019,11,30,14,10,2,40
14781,1,5,2019,21,10,8,15,11,5
8026,27,3,2019,5,0,19,15,38,15
7276,24,3,2019,13,20,16,10,2,50
7064,1,4,2019,8,25,18,15,9,50
13062,21,3,2019,13,0,21,0,8,0
12537,27,3,2019,11,30,21,0,9,30
21934,15,3,2019,18,55,0,45,5,50
10262,24,6,2019,13,0,19,0,6,0
4878,3,6,2019,17,0,19,35,2,35
14714,15,6,2019,14,0,19,0,5,0
9134,15,3,2019,7,0,15,15,8,15
4823,1,4,2019,16,55,19,55,3,0
6093,27,6,2019,7,10,16,10,9,0
3597,3,6,2019,8,20,10,35,2,15
13727,9,5,2019,14,0,21,0,7,0
4174,1,4,2019,11,30,14,5,2,35
10262,27,6,2019,11,30,19,0,7,30
11789,6,6,2019,10,20,19,0,8,40
8586,1,5,2019,18,55,8,15,13,20
13081,1,3,2019,5,50,8,50,27,0
9314,1,5,2019,20,25,23,35,27,10
5678,21,6,2019,19,35,21,5,1,30
11924,27,5,2019,10,0,19,0,9,0
12692,9,6,2019,20,25,23,35,27,10
6478,24,6,2019,18,55,22,0,3,5
4226,15,5,2019,6,20,10,20,4,0
11532,9,3,2019,2,35,8,30,5,55
9340,6,3,2019,11,40,13,55,2,15
10368,12,6,2019,5,30,4,25,22,55
13626,12,6,2019,14,5,20,45,6,40
9663,24,5,2019,6,30,12,0,5,30
16389,6,3,2019,5,25,4,25,23,0
10197,18,5,2019,3,50,19,0,15,10
7594,12,6,2019,21,10,4,40,7,30
13817,12,3,2019,21,25,11,25,14,0
7229,15,4,2019,17,45,20,45,3,0
10368,24,6,2019,9,40,4,25,18,45
4282,15,5,2019,4,55,7,45,2,50
13292,12,6,2019,9,35,4,25,18,50
13764,27,6,2019,19,30,12,35,17,5
12681,1,4,2019,18,55,16,20,21,25
5198,12,5,2019,11,10,14,5,2,55
12615,9,3,2019,7,30,19,45,12,15
5644,21,4,2019,11,30,14,5,2,35
11087,12,3,2019,22,55,13,15,14,20
2227,3,5,2019,22,45,0,15,1,30
8016,18,6,2019,19,50,22,50,3,0
4885,9,5,2019,9,30,12,20,2,50
4174,1,4,2019,9,35,12,20,2,45
5162,9,5,2019,6,50,10,30,3,40
10262,27,6,2019,13,0,19,0,6,0
4049,18,6,2019,9,15,10,45,1,30
8372,27,5,2019,18,0,19,15,25,15
3419,12,6,2019,0,30,3,25,2,55
5073,27,3,2019,7,35,12,0,4,25
6069,6,6,2019,16,0,21,0,5,0
9709,21,3,2019,8,25,15,30,7,5
13014,12,6,2019,9,40,12,35,26,55
13029,18,5,2019,9,40,19,0,9,20
13937,15,5,2019,8,0,21,0,13,0
11349,3,3,2019,15,55,21,55,6,0
15129,21,5,2019,23,5,4,25,29,20
3597,9,6,2019,9,45,12,0,2,15
14388,6,5,2019,20,0,20,45,24,45
11087,9,3,2019,8,0,10,25,26,25
9663,1,5,2019,14,5,9,20,19,15
13014,1,6,2019,5,30,4,25,22,55
3943,6,6,2019,4,0,6,50,2,50
8845,15,3,2019,22,0,13,20,15,20
12173,24,3,2019,20,30,12,30,16,0
10262,9,6,2019,21,50,12,35,14,45
7242,21,3,2019,9,45,16,10,6,25
13292,24,6,2019,5,30,4,25,22,55
7708,21,3,2019,14,25,19,25,5,0
8040,21,6,2019,8,45,10,15,1,30
3597,12,5,2019,8,20,10,35,2,15
3841,27,5,2019,17,10,19,40,2,30
10203,15,5,2019,17,30,20,25,26,55
7173,27,4,2019,2,0,7,45,5,45
1965,9,6,2019,22,45,0,15,1,30
5054,6,6,2019,20,25,1,30,5,5
8855,3,3,2019,16,55,19,45,2,50
27992,1,3,2019,5,45,21,20,15,35
7341,9,5,2019,17,0,18,0,25,0
3919,3,6,2019,9,30,12,20,2,50
12242,27,3,2019,15,5,4,25,13,20
13067,18,5,2019,9,35,14,25,28,50
18804,24,6,2019,11,40,19,0,7,20
5645,21,4,2019,22,50,1,20,2,30
3597,24,6,2019,19,35,21,55,2,20
13587,9,6,2019,16,0,1,30,9,30
3597,21,6,2019,13,15,15,35,2,20
8879,18,5,2019,10,0,19,15,9,15
4319,21,4,2019,5,55,8,35,2,40
2050,27,3,2019,13,55,15,25,1,30
8040,3,6,2019,7,5,8,30,1,25
13584,6,5,2019,18,55,8,15,13,20
13014,6,6,2019,19,30,4,25,8,55
9345,15,5,2019,7,10,18,50,11,40
11507,3,6,2019,9,35,12,35,27,0
8266,6,6,2019,6,0,19,15,13,15
5678,24,3,2019,2,55,4,25,1,30
13377,12,6,2019,13,0,1,30,12,30
9345,21,5,2019,7,10,18,50,11,40
7191,15,5,2019,18,35,1,30,6,55
7845,27,3,2019,17,45,1,35,7,50
7229,21,5,2019,11,10,14,5,2,55
10981,1,3,2019,17,0,8,50,15,50
14178,9,6,2019,14,5,4,40,14,35
8784,21,3,2019,7,30,21,0,13,30
13941,12,5,2019,20,0,4,40,8,40
13067,21,5,2019,20,25,19,10,22,45
4995,27,6,2019,10,20,11,50,1,30
12488,3,6,2019,18,30,19,15,24,45
7870,9,6,2019,7,35,23,30,15,55
6094,12,5,2019,5,10,8,0,2,50
5608,12,6,2019,10,20,17,35,7,15
6112,3,3,2019,7,30,13,20,5,50
16736,6,3,2019,16,55,8,15,15,20
8452,12,6,2019,20,20,10,45,14,25
9314,9,5,2019,17,0,14,25,21,25
3850,21,5,2019,7,55,10,15,2,20
5963,21,3,2019,19,45,4,25,8,40
9968,21,5,2019,5,0,19,15,38,15
9564,18,5,2019,11,0,14,15,3,15
6610,6,3,2019,6,40,21,20,14,40
5226,9,3,2019,15,40,20,35,4,55
14231,24,3,2019,19,45,8,10,12,25
13376,15,6,2019,14,35,12,35,22,0
6674,27,5,2019,6,50,22,30,15,40
7408,15,6,2019,8,0,21,0,13,0
15170,24,5,2019,9,50,8,55,23,5
3597,1,6,2019,19,35,21,55,2,20
12778,12,3,2019,17,25,10,15,16,50
7229,9,6,2019,17,45,20,45,3,0
8016,15,6,2019,8,20,11,20,3,0
4804,27,5,2019,22,15,0,50,2,35
8016,21,6,2019,8,20,11,20,3,0
5645,9,6,2019,10,20,12,55,2,35
22270,9,3,2019,18,40,0,45,6,5
14151,6,6,2019,9,35,19,10,9,35
5406,6,4,2019,7,5,12,35,5,30
5567,24,3,2019,19,0,11,5,16,5
6171,27,3,2019,4,55,16,10,11,15
4423,15,6,2019,5,55,8,35,2,40
5177,6,4,2019,22,50,12,35,13,45
6795,12,6,2019,17,45,1,30,7,45
3625,27,5,2019,9,30,12,20,2,50
12373,18,5,2019,14,0,12,35,22,35
4963,9,5,2019,15,5,20,20,5,15
2227,27,5,2019,21,20,22,50,1,30
11200,27,6,2019,8,30,19,0,10,30
7174,9,5,2019,17,40,23,0,5,20
13748,3,3,2019,5,55,19,15,37,20
9856,27,5,2019,7,5,22,30,15,25
15170,18,5,2019,16,45,12,30,19,45
6442,1,6,2019,7,35,22,30,14,55
12898,27,5,2019,17,30,19,0,25,30
7229,1,6,2019,8,20,11,20,3,0
13033,9,5,2019,10,0,1,20,15,20
10703,12,5,2019,20,25,21,5,24,40
6297,9,3,2019,13,20,15,35,2,15
9314,6,5,2019,20,25,18,0,21,35
6138,15,3,2019,9,50,12,35,2,45
6838,24,6,2019,9,15,21,0,11,45
52285,6,3,2019,20,5,4,25,8,20
